,t,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12
2763,1573744281.2060761,0.27892547845840454,-0.21964094042778015,0.03174872696399689,0.018583593890070915,-0.010826780460774899,0.06653552502393723,689.9150390625,706.1675415039062,693.31884765625,697.8240356445312,682.651123046875,706.5592651367188,688.842041015625,707.1636962890625,692.4337768554688,698.6888427734375,683.6669921875,705.63916015625
2764,1573744281.2161887,0.2790338695049286,-0.2199978232383728,0.03462661802768707,0.015515089966356754,-0.008025223389267921,0.06374017894268036,689.9342041015625,706.0485229492188,693.088623046875,697.764892578125,682.6505737304688,706.5743408203125,688.8660888671875,707.0407104492188,692.2067260742188,698.6259155273438,683.6666259765625,705.6542358398438
2765,1573744281.2271671,0.27890002727508545,-0.2204706370830536,0.03741307556629181,0.012170598842203617,-0.005385435651987791,0.06071549281477928,689.8829345703125,705.9530029296875,692.879638671875,697.6453857421875,682.6378173828125,706.5702514648438,688.8260498046875,706.93505859375,692.0076904296875,698.4964599609375,683.6468505859375,705.6565551757812
2766,1573744281.2372038,0.27885201573371887,-0.2207988053560257,0.03987416625022888,0.009367657825350761,-0.0029037378262728453,0.05805223062634468,689.8472900390625,705.88671875,692.7060546875,697.5582885742188,682.6286010742188,706.5930786132812,688.79736328125,706.8624267578125,691.840087890625,698.4031982421875,683.6343994140625,705.682373046875
2767,1573744281.2464547,0.27874791622161865,-0.22106000781059265,0.04217594861984253,0.0067227561958134174,-0.0005972925573587418,0.05560688301920891,689.8414306640625,705.8004150390625,692.470947265625,697.5601806640625,682.572509765625,706.6703491210938,688.79833984375,706.7701416015625,691.6107177734375,698.398681640625,683.5761108398438,705.76220703125
2768,1573744281.2562118,0.278189092874527,-0.22115950286388397,0.044992413371801376,0.003309649880975485,0.0011278961319476366,0.05350717902183533,689.867431640625,705.68310546875,692.1926879882812,697.648681640625,682.5181884765625,706.799560546875,688.8366088867188,706.6420288085938,691.3424072265625,698.4761962890625,683.5154418945312,705.8978881835938
2769,1573744281.2661798,0.2775118052959442,-0.2208494246006012,0.04840923845767975,-0.00032207509502768517,0.0024743082467466593,0.05206480994820595,689.9483032226562,705.552490234375,692.0317993164062,697.7064208984375,682.60595703125,706.8688354492188,688.9246215820312,706.5056762695312,691.1849975585938,698.52978515625,683.6015014648438,705.9686279296875
2770,1573744281.2755098,0.27690479159355164,-0.22032958269119263,0.0519905611872673,-0.0038012664299458265,0.0037916116416454315,0.050870396196842194,690.0131225585938,705.4375,691.9923706054688,697.6591796875,682.7880859375,706.852294921875,688.991455078125,706.3895874023438,691.143798828125,698.4842529296875,683.7855834960938,705.9495239257812
2771,1573744281.2861748,0.27600976824760437,-0.21980305016040802,0.055691197514534,-0.007760169450193644,0.00482726888731122,0.04969058185815811,689.9901123046875,705.3817749023438,691.8643188476562,697.6939697265625,682.8146362304688,706.9828491210938,688.9752807617188,706.32763671875,691.0200805664062,698.5143432617188,683.809814453125,706.0825805664062
2772,1573744281.2972105,0.2751251459121704,-0.2195298820734024,0.05831436067819595,-0.010946335271000862,0.005475845653563738,0.04870838671922684,689.9526977539062,705.2350463867188,691.507568359375,697.8612670898438,682.621826171875,707.167236328125,688.9492797851562,706.1707153320312,690.6724243164062,698.6709594726562,683.6117553710938,706.273193359375
2773,1573744281.3076155,0.27395349740982056,-0.21877217292785645,0.062187016010284424,-0.015081863850355148,0.00596820842474699,0.0481482595205307,689.9862060546875,705.0314331054688,691.1625366210938,698.0704956054688,682.5181884765625,707.3516235351562,688.9909057617188,705.9605712890625,690.3311157226562,698.8746948242188,683.507568359375,706.459228515625
2774,1573744281.3150663,0.27295970916748047,-0.217971533536911,0.06567402929067612,-0.018633808940649033,0.0063589648343622684,0.04782366007566452,689.9705200195312,704.8865966796875,690.9196166992188,698.1954345703125,682.4381103515625,707.4937133789062,688.97900390625,705.8126220703125,690.0887451171875,698.9977416992188,683.42919921875,706.6006469726562
2775,1573744281.3250136,0.27191653847694397,-0.21729028224945068,0.06884593516588211,-0.022052109241485596,0.006630335468798876,0.0473892018198967,689.9105834960938,704.7869873046875,690.7549438476562,698.2451171875,682.388671875,707.5941772460938,688.9258422851562,705.7069091796875,689.9281005859375,699.0428466796875,683.3770751953125,706.7040405273438
2776,1573744281.3352768,0.27078062295913696,-0.21652108430862427,0.07205729186534882,-0.025505749508738518,0.006648629903793335,0.04722462594509125,689.8882446289062,704.6903076171875,690.5746459960938,698.3697509765625,682.3323974609375,707.74365234375,688.9103393554688,705.6041259765625,689.7515869140625,699.1627807617188,683.3186645507812,706.8562622070312
2777,1573744281.346055,0.26944252848625183,-0.21547013521194458,0.07563857734203339,-0.02923542633652687,0.006099490448832512,0.04774494469165802,689.91845703125,704.616455078125,690.3727416992188,698.6349487304688,682.25439453125,708.0079956054688,688.9459838867188,705.525634765625,689.5514526367188,699.4246826171875,683.240966796875,707.12158203125
2778,1573744281.355332,0.2678242027759552,-0.21438203752040863,0.07918696105480194,-0.03314211219549179,0.004823505412787199,0.04871756210923195,689.9398193359375,704.5241088867188,690.207763671875,698.8715209960938,682.20849609375,708.217041015625,688.9771728515625,705.424560546875,689.39208984375,699.654541015625,683.1902465820312,707.3360595703125
2779,1573744281.3642511,0.2661387324333191,-0.21325108408927917,0.08249687403440475,-0.03682112321257591,0.00294100702740252,0.05025440454483032,689.9619750976562,704.3912963867188,690.0221557617188,699.1140747070312,682.1409301757812,708.3895263671875,689.009765625,705.2826538085938,689.2122192382812,699.89013671875,683.1168823242188,707.5145874023438
2780,1573744281.376481,0.2643886208534241,-0.21174998581409454,0.08619256317615509,-0.04054579138755798,0.0004558846994768828,0.052717581391334534,690.027587890625,704.2216186523438,689.8031616210938,699.4370727539062,682.054443359375,708.5930786132812,689.0803833007812,705.1091918945312,688.9927368164062,700.2117919921875,683.0307006835938,707.718994140625
2781,1573744281.3864677,0.2624291479587555,-0.21020586788654327,0.0900813639163971,-0.04461269453167915,-0.002279000822454691,0.0552544966340065,690.0971069335938,704.0707397460938,689.615478515625,699.762939453125,681.9957275390625,708.8025512695312,689.1578979492188,704.9517211914062,688.8072509765625,700.5338745117188,682.968994140625,707.93212890625
2782,1573744281.395854,0.26030680537223816,-0.20872986316680908,0.09371857345104218,-0.04863771051168442,-0.005586754530668259,0.05812559649348259,690.2081909179688,703.8897705078125,689.4139404296875,700.126953125,681.9500122070312,708.9942016601562,689.28125,704.7603149414062,688.611572265625,700.8905029296875,682.9158935546875,708.1312866210938
2783,1573744281.4063349,0.25826454162597656,-0.20708554983139038,0.09736605733633041,-0.052408114075660706,-0.00922649260610342,0.0615600161254406,690.3818969726562,703.7080078125,689.2392578125,700.5369262695312,681.9424438476562,709.1939697265625,689.4628295898438,704.572509765625,688.4378662109375,701.2975463867188,682.9050903320312,708.334716796875
2784,1573744281.4156036,0.25620776414871216,-0.2052931785583496,0.10109176486730576,-0.05611971765756607,-0.013244233094155788,0.06548111885786057,690.5556640625,703.521484375,689.0689697265625,700.949951171875,681.9278564453125,709.3883056640625,689.6420288085938,704.3822631835938,688.2662353515625,701.7099609375,682.8892822265625,708.5308837890625
2785,1573744281.4224977,0.2540316581726074,-0.20323342084884644,0.10508433729410172,-0.059934668242931366,-0.01793496310710907,0.0702299028635025,690.7053833007812,703.2485961914062,688.7818603515625,701.3953857421875,681.8093872070312,709.5740356445312,689.7947998046875,704.1080932617188,687.974609375,702.1572875976562,682.7725830078125,708.7161865234375
2786,1573744281.4355164,0.25208601355552673,-0.20131482183933258,0.10870462656021118,-0.06333539634943008,-0.022272950038313866,0.07469148188829422,690.763916015625,702.9526977539062,688.4230346679688,701.7667846679688,681.584228515625,709.7238159179688,689.8546142578125,703.812255859375,687.6105346679688,702.5311889648438,682.5503540039062,708.86474609375
2787,1573744281.444131,0.24993067979812622,-0.19923372566699982,0.11257067322731018,-0.06702026724815369,-0.02722088061273098,0.07966523617506027,690.9077758789062,702.7985229492188,688.2342529296875,702.213623046875,681.495361328125,709.9702758789062,690.0003662109375,703.6573486328125,687.417236328125,702.9801635742188,682.4627685546875,709.1112670898438
2788,1573744281.453328,0.24795806407928467,-0.19717329740524292,0.11641717702150345,-0.07052277028560638,-0.031663618981838226,0.08431240916252136,690.9734497070312,702.5093383789062,687.898681640625,702.565185546875,681.2927856445312,710.1058349609375,690.0653686523438,703.3701782226562,687.0742797851562,703.3363647460938,682.2646484375,709.244140625
2789,1573744281.4621866,0.2455637902021408,-0.19475898146629333,0.12064054608345032,-0.07445196807384491,-0.03762972354888916,0.09037899225950241,691.0805053710938,702.2457885742188,687.5536499023438,703.0407104492188,681.0679321289062,710.3345947265625,690.1727905273438,703.1075439453125,686.7224731445312,703.8154907226562,682.0426025390625,709.4721069335938
2790,1573744281.4722047,0.2431519329547882,-0.19229941070079803,0.12467856705188751,-0.07819563895463943,-0.044161468744277954,0.09696778655052185,691.1648559570312,702.042236328125,687.2676391601562,703.4945068359375,680.850830078125,710.5751342773438,690.2570190429688,702.9052734375,686.4296875,704.2730712890625,681.8275146484375,709.7125244140625
2791,1573744281.4824045,0.2408817708492279,-0.1899748146533966,0.12826460599899292,-0.08151834458112717,-0.05074985697865486,0.1035378947854042,691.3719482421875,702.0807495117188,687.2683715820312,704.0047607421875,680.8600463867188,710.931884765625,690.4632568359375,702.9451904296875,686.4244384765625,704.7871704101562,681.8373413085938,710.0700073242188
2792,1573744281.4922464,0.23873020708560944,-0.1876109093427658,0.13166703283786774,-0.08450094610452652,-0.05747321620583534,0.11036072671413422,691.644775390625,702.1417846679688,687.3483276367188,704.5106201171875,680.9660034179688,711.26708984375,690.7325439453125,703.0104370117188,686.4957275390625,705.2996826171875,681.9459228515625,710.4037475585938
2793,1573744281.5020938,0.2365047037601471,-0.1850588023662567,0.13529770076274872,-0.08758086711168289,-0.0644928514957428,0.1175520271062851,691.7916259765625,702.0771484375,687.3814086914062,704.8099975585938,681.0260620117188,711.40234375,690.8738403320312,702.9517822265625,686.5181274414062,705.6079711914062,682.0093994140625,710.5361938476562
2794,1573744281.5132916,0.23430323600769043,-0.18269012868404388,0.13847124576568604,-0.09038051962852478,-0.07153457403182983,0.12456658482551575,691.9666748046875,702.0660400390625,687.5258178710938,705.0584106445312,681.19384765625,711.4995727539062,691.0462036132812,702.9439697265625,686.6553344726562,705.8626708984375,682.1766967773438,710.633544921875
2795,1573744281.5224903,0.23229330778121948,-0.18030616641044617,0.14132428169250488,-0.09266003966331482,-0.07845523208379745,0.13167032599449158,692.2306518554688,701.9904174804688,687.6261596679688,705.3535766601562,681.3927612304688,711.575927734375,691.3040161132812,702.8754272460938,686.7446899414062,706.1672973632812,682.3789672851562,710.7064819335938
2796,1573744281.5324538,0.23046934604644775,-0.17786546051502228,0.1439150869846344,-0.09445266425609589,-0.0851801261305809,0.13880717754364014,692.5529174804688,701.9210205078125,687.7622680664062,705.6590576171875,681.6522827148438,711.6475219726562,691.615966796875,702.8174438476562,686.86572265625,706.4860229492188,682.6459350585938,710.7708129882812
2797,1573744281.5420742,0.22863233089447021,-0.17566800117492676,0.14597731828689575,-0.09602778404951096,-0.0916600152850151,0.1454027146100998,692.7285766601562,701.9923095703125,688.00146484375,705.8361206054688,681.8846435546875,711.733154296875,691.7852172851562,702.895263671875,687.0958862304688,706.6715698242188,682.8803100585938,710.85400390625
2798,1573744281.5512328,0.22671863436698914,-0.17344234883785248,0.14833423495292664,-0.09792636334896088,-0.09771840274333954,0.15153846144676208,692.8320922851562,702.08642578125,688.3162231445312,705.872314453125,682.160400390625,711.7373657226562,691.883056640625,702.9948120117188,687.4027099609375,706.7161865234375,683.1571044921875,710.8562622070312
2799,1573744281.5602276,0.22499966621398926,-0.17122206091880798,0.14978864789009094,-0.0987694263458252,-0.10373913496732712,0.15780216455459595,692.956787109375,702.109130859375,688.5990600585938,705.8784790039062,682.4436645507812,711.66748046875,691.9989013671875,703.0263061523438,687.6748046875,706.7332763671875,683.4442749023438,710.7815551757812
2800,1573744281.5702238,0.22317075729370117,-0.1689320057630539,0.15098406374454498,-0.09940562397241592,-0.10965855419635773,0.16392862796783447,692.9995727539062,702.0612182617188,688.7798461914062,705.8243408203125,682.6259765625,711.546630859375,692.03369140625,702.9863891601562,687.8458251953125,706.6889038085938,683.6297607421875,710.65673828125
2801,1573744281.5819468,0.22167198359966278,-0.16707226634025574,0.15046104788780212,-0.09849710762500763,-0.1146649420261383,0.16904251277446747,693.0296630859375,701.9221801757812,688.8683471679688,705.73486328125,682.7575073242188,711.347412109375,692.0577392578125,702.853759765625,687.9276733398438,706.6062622070312,683.7625732421875,710.4551391601562
2802,1573744281.5892632,0.219650998711586,-0.1648552566766739,0.15084505081176758,-0.09860897809267044,-0.11984449625015259,0.17419885098934174,693.2071533203125,701.9204711914062,689.0645141601562,705.8201293945312,683.0191650390625,711.3271484375,692.2319946289062,702.8558959960938,688.1190185546875,706.6964721679688,684.0233154296875,710.4345092773438
2803,1573744281.5991611,0.21798714995384216,-0.1630258858203888,0.1506294310092926,-0.09818296879529953,-0.12377547472715378,0.1781136840581894,693.3363037109375,701.8916015625,689.2180786132812,705.847412109375,683.23388671875,711.2640991210938,692.3584594726562,702.8302612304688,688.2688598632812,706.7276000976562,684.2372436523438,710.37109375
